"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Kernel/Interrupts/SpuriousInterruptHandler.cpp:18:1:18:1""]].","/Kernel/Interrupts/SpuriousInterruptHandler.cpp","16","21","16","66"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///AK/FixedArray.h:71:9:71:42""]].","/AK/FixedArray.h","65","51","65","57"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Tests/AK/TestIntrusiveList.cpp:60:1:60:1""]].","/Tests/AK/TestIntrusiveList.cpp","39","16","39","38"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Tests/AK/TestIntrusiveList.cpp:60:1:60:1""]].","/Tests/AK/TestIntrusiveList.cpp","41","17","41","39"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///AK/SinglyLinkedList.h:247:9:247:18""]].","/AK/SinglyLinkedList.h","238","22","238","58"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Tests/LibC/TestWchar.cpp:118:1:118:1""]].","/Tests/LibC/TestWchar.cpp","107","38","107","43"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibC/stdlib.cpp:1179:9:1179:23""]].","/Userland/Libraries/LibC/stdlib.cpp","1170","9","1170","36"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibC/stdlib.cpp:489:5:489:23""]].","/Userland/Libraries/LibC/stdlib.cpp","487","17","487","23"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibC/stdlib.cpp:481:5:481:23""]].","/Userland/Libraries/LibC/stdlib.cpp","478","24","478","29"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibC/unistd.cpp:549:9:549:23""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibC/unistd.cpp:563:9:563:23""]].","/Userland/Libraries/LibC/unistd.cpp","540","9","540","36"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibC/unistd.cpp:447:17:447:26""]].","/Userland/Libraries/LibC/unistd.cpp","450","13","450","50"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:101:9:101:40""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:104:9:104:40""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:112:5:112:278""]].","/Userland/Libraries/LibGfx/Font/BitmapFont.cpp","93","45","93","50"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:104:9:104:40""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:112:5:112:278""]].","/Userland/Libraries/LibGfx/Font/BitmapFont.cpp","99","39","99","51"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:112:5:112:278""]].","/Userland/Libraries/LibGfx/Font/BitmapFont.cpp","102","41","102","46"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:135:9:135:40""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:138:9:138:40""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:148:5:148:276""]].","/Userland/Libraries/LibGfx/Font/BitmapFont.cpp","117","45","117","50"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:138:9:138:40""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:148:5:148:276""]].","/Userland/Libraries/LibGfx/Font/BitmapFont.cpp","133","39","133","44"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:148:5:148:276""]].","/Userland/Libraries/LibGfx/Font/BitmapFont.cpp","136","41","136","46"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:84:9:84:40""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:87:9:87:40""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:88:5:88:204""]].","/Userland/Libraries/LibGfx/Font/BitmapFont.cpp","75","45","75","50"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:87:9:87:40""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:88:5:88:204""]].","/Userland/Libraries/LibGfx/Font/BitmapFont.cpp","82","39","82","44"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:88:5:88:204""]].","/Userland/Libraries/LibGfx/Font/BitmapFont.cpp","85","41","85","46"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:55:9:55:40""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:59:9:59:40""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:61:5:61:279""]].","/Userland/Libraries/LibGfx/Font/BitmapFont.cpp","48","45","48","50"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:59:9:59:40""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:61:5:61:279""]].","/Userland/Libraries/LibGfx/Font/BitmapFont.cpp","53","39","53","51"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibGfx/Font/BitmapFont.cpp:61:5:61:279""]].","/Userland/Libraries/LibGfx/Font/BitmapFont.cpp","57","41","57","46"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibRegex/C/Regex.cpp:205:9:205:30""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibRegex/C/Regex.cpp:208:9:208:17""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibRegex/C/Regex.cpp:210:5:210:26""]].","/Userland/Libraries/LibRegex/C/Regex.cpp","197","24","197","32"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibRegex/C/Regex.cpp:87:13:87:36""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibRegex/C/Regex.cpp:88:9:88:26""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibRegex/C/Regex.cpp:113:21:113:37""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibRegex/C/Regex.cpp:130:29:130:45""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibRegex/C/Regex.cpp:143:9:143:25""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibRegex/C/Regex.cpp:152:5:152:23""]].","/Userland/Libraries/LibRegex/C/Regex.cpp","83","24","83","32"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibRegex/C/Regex.cpp:73:9:73:44""]].
This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibRegex/C/Regex.cpp:78:5:78:21""]].","/Userland/Libraries/LibRegex/C/Regex.cpp","53","18","53","26"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibWeb/CSS/MediaQuery.cpp:276:5:276:30""]].","/Userland/Libraries/LibWeb/CSS/MediaQuery.cpp","272","19","272","36"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibWeb/CSS/MediaQuery.cpp:267:5:267:30""]].","/Userland/Libraries/LibWeb/CSS/MediaQuery.cpp","263","19","263","36"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibWeb/CSS/MediaQuery.cpp:258:5:258:30""]].","/Userland/Libraries/LibWeb/CSS/MediaQuery.cpp","254","19","254","36"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibWeb/CSS/MediaQuery.cpp:249:5:249:30""]].","/Userland/Libraries/LibWeb/CSS/MediaQuery.cpp","245","19","245","36"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibWeb/CSS/MediaQuery.cpp:240:5:240:30""]].","/Userland/Libraries/LibWeb/CSS/MediaQuery.cpp","236","19","236","36"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Libraries/LibWeb/CSS/MediaQuery.cpp:21:5:21:35""]].","/Userland/Libraries/LibWeb/CSS/MediaQuery.cpp","17","24","17","37"
"Memory may not be freed","A function may return before freeing memory that was allocated in the function. Freeing all memory allocated in the function before returning ties the lifetime of the memory blocks to that of the function call, making it easier to avoid and detect memory leaks.","warning","This memory allocation may not be released at [[""this exit point""|""relative:///Userland/Utilities/dd.cpp:193:13:193:22""]].","/Userland/Utilities/dd.cpp","185","10","185","46"
