This parameter of type [[""Reference""|""relative:///Userland/Libraries/LibJS/Runtime/Reference.h:18:7:18:15""]] is 88 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibJS/Runtime/Completion.h","289","33","289","37"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""Optional<URL>""|""relative:///AK/Optional.h:52:53:52:63""]] is 128 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibWeb/CSS/Parser/Parser.cpp","7783","120","7783","127"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibWeb/CSS/Parser/Parser.cpp","96","71","96","73"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""ModeSetting""|""relative:///Kernel/Graphics/DisplayConnector.h:23:12:23:22""]] is 96 bytes - consider passing a const pointer/reference instead.","/Kernel/Graphics/VMWare/Console.cpp","20","138","20","155"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""ModeSetting""|""relative:///Kernel/Graphics/DisplayConnector.h:23:12:23:22""]] is 96 bytes - consider passing a const pointer/reference instead.","/Kernel/Graphics/VirtIOGPU/Console.cpp","21","104","21","121"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""decltype([...](...){...})""|""file:///:0:0:0:0""]] is 120 bytes - consider passing a const pointer/reference instead.","/Kernel/Locking/SpinlockProtected.h","63","34","63","41"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""CalendarPattern""|""relative:///Meta/Lagom/Tools/CodeGenerators/LibLocale/GenerateDateTimeFormatData.cpp:30:8:30:22""]] is 80 bytes - consider passing a const pointer/reference instead.","/Meta/Lagom/Tools/CodeGenerators/LibLocale/GenerateDateTimeFormatData.cpp","1176","38","1176","43"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""CircularBuffer""|""relative:///AK/CircularBuffer.h:16:7:16:20""]] is 72 bytes - consider passing a const pointer/reference instead.","/AK/BufferedStream.h","317","67","317","72"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""IntegerType""|""relative:///Userland/Libraries/LibCrypto/PK/RSA.h:92:7:92:17""]] is 176 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCrypto/PK/RSA.h","127","21","127","21"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""IntegerType""|""relative:///Userland/Libraries/LibCrypto/PK/RSA.h:92:7:92:17""]] is 176 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCrypto/PK/RSA.h","127","36","127","36"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""IntegerType""|""relative:///Userland/Libraries/LibCrypto/PK/RSA.h:92:7:92:17""]] is 176 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCrypto/PK/RSA.h","127","51","127","51"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""UnsignedBigInteger""|""relative:///Userland/Libraries/LibCrypto/BigInt/UnsignedBigInteger.h:24:7:24:24""]] is 176 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCrypto/PK/RSA.h","203","27","203","30"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""Module""|""relative:///Userland/Libraries/LibWasm/Types.h:930:7:930:12""]] is 72 bytes - consider passing a const pointer/reference instead.","/Tests/LibWasm/test-wasm.cpp","56","92","56","97"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Userland/Applications/Browser/BrowserWindow.cpp","59","57","59","59"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Userland/Applications/Browser/BrowserWindow.cpp","649","43","649","45"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Userland/Applications/Browser/BrowserWindow.cpp","558","40","558","42"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""Cookie""|""relative:///Userland/Libraries/LibWeb/Cookie/Cookie.h:27:8:27:13""]] is 96 bytes - consider passing a const pointer/reference instead.","/Userland/Applications/Browser/CookieJar.cpp","132","21","132","26"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""Cookie""|""relative:///Userland/Libraries/LibWeb/Cookie/Cookie.h:27:8:27:13""]] is 96 bytes - consider passing a const pointer/reference instead.","/Userland/Applications/Browser/CookieJar.cpp","122","35","122","44"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""Cookie""|""relative:///Userland/Libraries/LibWeb/Cookie/Cookie.h:27:8:27:13""]] is 96 bytes - consider passing a const pointer/reference instead.","/Userland/Applications/Browser/CookieJar.cpp","146","47","146","52"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""Cookie""|""relative:///Userland/Libraries/LibWeb/Cookie/Cookie.h:27:8:27:13""]] is 96 bytes - consider passing a const pointer/reference instead.","/Userland/Applications/Browser/CookieJar.cpp","368","21","368","26"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""Cookie""|""relative:///Userland/Libraries/LibWeb/Cookie/Cookie.h:27:8:27:13""]] is 96 bytes - consider passing a const pointer/reference instead.","/Userland/Applications/Browser/CookieJar.cpp","353","43","353","52"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""ExecutionSuccess""|""relative:///Userland/Libraries/LibSQL/SQLClient.h:18:8:18:23""]] is 72 bytes - consider passing a const pointer/reference instead.","/Userland/Applications/Browser/Database.cpp","33","54","33","59"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""TextDocumentSpan""|""relative:///Userland/Libraries/LibGUI/TextDocument.h:31:8:31:23""]] is 80 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibGUI/TextEditor.h","310","67","310","70"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Build/x86_64/Userland/Services/WebContent/WebContentClientEndpoint.h","2519","22","2519","24"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""ParsedCookie""|""relative:///Userland/Libraries/LibWeb/Cookie/ParsedCookie.h:17:8:17:19""]] is 112 bytes - consider passing a const pointer/reference instead.","/Build/x86_64/Userland/Services/WebContent/WebContentClientEndpoint.h","2519","53","2519","58"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Build/x86_64/Userland/Services/WebContent/WebContentClientEndpoint.h","2459","26","2459","28"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Build/x86_64/Userland/Services/WebContent/WebContentClientEndpoint.h","2339","31","2339","33"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Build/x86_64/Userland/Services/WebContent/WebContentClientEndpoint.h","2221","30","2221","32"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Build/x86_64/Userland/Services/WebContent/WebContentClientEndpoint.h","1840","22","1840","24"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Build/x86_64/Userland/Services/WebContent/WebContentClientEndpoint.h","1417","68","1417","70"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Build/x86_64/Userland/Services/WebContent/WebContentClientEndpoint.h","1330","68","1330","70"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Build/x86_64/Userland/Services/WebContent/WebContentClientEndpoint.h","1252","67","1252","69"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Build/x86_64/Userland/Services/WebContent/WebContentClientEndpoint.h","1125","28","1125","30"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Build/x86_64/Userland/Services/WebContent/WebContentClientEndpoint.h","1056","22","1056","24"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Build/x86_64/Userland/Services/WebContent/WebContentClientEndpoint.h","956","22","956","24"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Build/x86_64/Userland/Services/WebContent/WebContentClientEndpoint.h","160","26","160","28"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""URL""|""relative:///AK/URL.h:22:7:22:9""]] is 120 bytes - consider passing a const pointer/reference instead.","/Build/x86_64/Userland/Services/WebContent/WebContentClientEndpoint.h","100","25","100","27"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""BigFraction""|""relative:///Userland/Libraries/LibCrypto/BigFraction/BigFraction.h:14:7:14:17""]] is 360 bytes - consider passing a const pointer/reference instead.","/Userland/Applications/Calculator/CalculatorWidget.cpp","142","60","142","64"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""BigFraction""|""relative:///Userland/Libraries/LibCrypto/BigFraction/BigFraction.h:14:7:14:17""]] is 360 bytes - consider passing a const pointer/reference instead.","/Userland/Applications/Calculator/CalculatorWidget.cpp","136","54","136","58"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""Style""|""relative:///Userland/Libraries/LibLine/Style.h:16:7:16:11""]] is 200 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibLine/SuggestionManager.cpp","12","128","12","132"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""Cookie""|""relative:///Userland/Libraries/LibWeb/Cookie/Cookie.h:27:8:27:13""]] is 96 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibWeb/Page/Page.h","213","41","213","59"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""Command""|""relative:///Userland/Shell/AST.h:209:8:209:14""]] is 144 bytes - consider passing a const pointer/reference instead.","/Userland/Shell/AST.h","261","26","261","32"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""CircularBuffer""|""relative:///AK/CircularBuffer.h:16:7:16:20""]] is 72 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCore/Socket.h","426","60","426","65"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""Array<Sample, 50UL>""|""relative:///AK/Array.h:28:8:28:12""]] is 400 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibAudio/ConnectionToServer.cpp","124","94","124","100"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""Array<Sample, 50UL>""|""relative:///AK/Array.h:28:8:28:12""]] is 400 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibAudio/ConnectionToServer.cpp","119","110","119","116"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""ValueType""|""file:///:0:0:0:0""]] is 400 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCore/SharedCircularQueue.h","93","50","93","58"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""ValueType""|""file:///:0:0:0:0""]] is 400 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCore/SharedCircularQueue.h","111","46","111","54"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""HistorySelector""|""relative:///Userland/Shell/AST.h:911:8:911:22""]] is 224 bytes - consider passing a const pointer/reference instead.","/Userland/Shell/AST.cpp","1678","63","1678","70"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""Command""|""relative:///Userland/Shell/AST.h:209:8:209:14""]] is 144 bytes - consider passing a const pointer/reference instead.","/Userland/Shell/AST.cpp","927","59","927","65"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""CanonicalCode""|""relative:///Userland/Libraries/LibCompress/Deflate.h:21:7:21:19""]] is 3432 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCompress/Deflate.cpp","176","104","176","116"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""Optional<CanonicalCode>""|""relative:///AK/Optional.h:52:53:52:63""]] is 3440 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCompress/Deflate.cpp","176","143","176","156"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""Optional<LexicalPath>""|""relative:///AK/Optional.h:52:53:52:63""]] is 104 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCore/Command.cpp","21","94","21","98"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""UnsignedBigInteger""|""relative:///Userland/Libraries/LibCrypto/BigInt/UnsignedBigInteger.h:24:7:24:24""]] is 176 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCrypto/BigInt/SignedBigInteger.h","36","50","36","62"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""SignedBigInteger""|""relative:///Userland/Libraries/LibCrypto/BigInt/SignedBigInteger.h:19:7:19:22""]] is 184 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCrypto/BigFraction/BigFraction.cpp","15","43","15","51"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""UnsignedBigInteger""|""relative:///Userland/Libraries/LibCrypto/BigInt/UnsignedBigInteger.h:24:7:24:24""]] is 176 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCrypto/BigFraction/BigFraction.cpp","15","73","15","83"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""SignedBigInteger""|""relative:///Userland/Libraries/LibCrypto/BigInt/SignedBigInteger.h:19:7:19:22""]] is 184 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCrypto/BigFraction/BigFraction.cpp","23","43","23","47"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""UnsignedBigInteger""|""relative:///Userland/Libraries/LibCrypto/BigInt/UnsignedBigInteger.h:24:7:24:24""]] is 176 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCrypto/BigFraction/BigFraction.cpp","193","43","193","49"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""UnsignedBigInteger""|""relative:///Userland/Libraries/LibCrypto/BigInt/UnsignedBigInteger.h:24:7:24:24""]] is 176 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCrypto/NumberTheory/ModularFunctions.cpp","116","50","116","50"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""UnsignedBigInteger""|""relative:///Userland/Libraries/LibCrypto/BigInt/UnsignedBigInteger.h:24:7:24:24""]] is 176 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCrypto/PK/RSA.h","55","27","55","27"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""UnsignedBigInteger""|""relative:///Userland/Libraries/LibCrypto/BigInt/UnsignedBigInteger.h:24:7:24:24""]] is 176 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCrypto/PK/RSA.h","55","38","55","38"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""UnsignedBigInteger""|""relative:///Userland/Libraries/LibCrypto/BigInt/UnsignedBigInteger.h:24:7:24:24""]] is 176 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCrypto/PK/RSA.h","55","49","55","49"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""UnsignedBigInteger""|""relative:///Userland/Libraries/LibCrypto/BigInt/UnsignedBigInteger.h:24:7:24:24""]] is 176 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCrypto/PK/RSA.h","21","26","21","26"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""UnsignedBigInteger""|""relative:///Userland/Libraries/LibCrypto/BigInt/UnsignedBigInteger.h:24:7:24:24""]] is 176 bytes - consider passing a const pointer/reference instead.","/Userland/Libraries/LibCrypto/PK/RSA.h","21","37","21","37"
